Name	Score	0.95 MoE	p-value	FDR
LRRC29_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CMTM4_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
TPPP3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
ST3GAL2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CTRL_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CDH3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CMTM3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
MIR140_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CES2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CIRH1A_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
EDC4_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
