Name	Score	0.95 MoE	p-value	FDR
YWHAG_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
KRIT1_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
SRRT_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
COL1A2_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
ACHE_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
MOGAT3_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
CYP51A1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
MIR3609_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
LIMK1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
BCL7B_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
C7orf23_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
WBSCR28_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
TRIM50_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
LRRD1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
FLJ42280_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
PON2_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
GTPBP10_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
HEPACAM2_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
STAG3L1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
CYP3A5_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
SERPINE1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
TAC1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
MIR590_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
MIR591_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
CLDN4_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
TMEM120A_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
CYP3A43_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
CLDN3_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
SRCRB4D_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
LOC100289187_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
MEPCE_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
GATSL2_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
RBM48_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
ANKIB1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
DNAJC30_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
ZNHIT1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
GPC2_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
PPP1R35_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
PVRIG_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
GRM3_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
MYH16_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
FAM200A_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
ZNF498_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
OCM2_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
GTF2IRD2_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
SAP25_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
MIR4284_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
FAM133B_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
TP53TG1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
TMEM130_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
GTF2I_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
NPTX2_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
NYAP1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
ZNF394_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
CASD1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
SEMA3D_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
ZNF655_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
POR_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
DBF4_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
NSUN5_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
ABCB4_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
SEMA3C_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
CROT_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
FZD1_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
ZP3_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
TBL2_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
C7orf62_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
ZCWPW1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
TRRAP_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
SLC12A9_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
ZNF789_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
MIR489_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
PILRB_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
MIR4653_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
SNORA14A_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
DLX6-AS1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
CLDN15_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
PILRA_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
FKBP6_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
MOSPD3_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
MUC17_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
TFR2_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
PCOLCE_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
PEG10_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
MIR4652_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
ABHD11-AS1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
FZD9_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
CLDN12_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
LRCH4_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
VPS37D_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
STX1A_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
CYP3A4_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
ABCB1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
GNGT1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
CCDC132_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
GNG11_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
KPNA7_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
GNB2_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
C7orf61_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
UFSP1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
AZGP1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
FIS1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
WBSCR27_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
ACN9_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
RUNDC3B_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
MLXIPL_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
WBSCR22_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
ABHD11_DEL	0.24196399303119248	0.1969976245193001	0.0005257312593235153	0.108843537414966
BAIAP2L1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
SLC25A40_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
BHLHA15_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
CYP3A7_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
STEAP1_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
ASNS_DEL	0.24196399303119248		0.0005257312593235153	0.108843537414966
LOC100506421_AMP	0.2419639930261221	0.06582439586179778	0.000565161103772779	0.11653116531165314
LRRC8D_AMP	0.24196399302266108		0.0006177342297051305	0.12483399734395749
ZNF326_AMP	0.24196399302266108		0.0006177342297051305	0.12483399734395749
GEMIN8P4_AMP	0.24196399302266108		0.0006177342297051305	0.12483399734395749
FLJ27354_AMP	0.24196399302266108		0.0006177342297051305	0.12483399734395749
LRRC8C_AMP	0.24196399302266108		0.0006177342297051305	0.12483399734395749
UQCRBP1_AMP	0.24196399301958435		0.0006505924334128502	0.13095238095238096
TYW1B_DEL	0.24196399301694876		0.000676878996379026	0.1357048748353096
RSBN1L-AS1_DEL	0.24196399301471608		0.0006965939186036578	0.13802083333333334
RSBN1L_DEL	0.24196399301471608		0.0006965939186036578	0.13802083333333334
RTN1_MUT	0.24196399301465138		0.0006965939186036578	0.13802083333333334
MAGI2-AS3_DEL	0.2419639930144107		0.0007031655593452017	0.13824289405684756
SEMA3E_DEL	0.2419639930144107		0.0007031655593452017	0.13824289405684756
HSF2BP_AMP	0.2419639930125031		0.0007425954037944654	0.14543114543114544
RDX_MUT	0.24196399300752836		0.000788596888985273	0.15384615384615385
RRP7A_AMP	0.24196399300732946		0.0007951685297268168	0.15429917550058894
ZNF804A_MUT	0.2419639930066506		0.0008280267334345366	0.15429917550058894
MOB2_AMP	0.24196399300328686		0.0008543132964007123	0.15429917550058894
MTSS1_DEL	0.24196399300253552		0.0008543132964007123	0.15429917550058894
C11orf41_MUT	0.2419639930023536		0.0008543132964007123	0.15429917550058894
IL10_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
PIGR_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
FAIM3_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
DYRK3_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
C4BPB_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
IL20_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
CD46_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
IKBKE_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
C4BPA_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
SRGAP2_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
IL19_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
C1orf116_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
RASSF5_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
IL24_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
YOD1_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
PFKFB2_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
CD55_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
FCAMR_DEL	0.2419639930014809		0.0008608849371422563	0.15429917550058894
ALG10_MUT	0.24196399299631666		0.0009200297038161518	0.1643192488262911
GMEB2_AMP	0.2409809986517979		0.0013603296334995958	0.18448637316561844
PRIC285_AMP	0.2409809986517979		0.0013603296334995958	0.18448637316561844
UNC5C_DEL	0.23746540607052616		0.0013734729149826837	0.18448637316561844
FAR2_AMP	0.2360186748288048		0.0014063311186904035	0.18448637316561844
SSPN_AMP	0.23065566175764257		0.0014194744001734913	0.18448637316561844
BHLHE41_AMP	0.23065566175664212		0.0014194744001734913	0.18448637316561844
SRMS_AMP	0.2306556617312277		0.0014194744001734913	0.18448637316561844
ARFGAP1_AMP	0.2306556617312277		0.0014194744001734913	0.18448637316561844
PTK6_AMP	0.2306556617312277		0.0014194744001734913	0.18448637316561844
PPDPF_AMP	0.2306556617312277		0.0014194744001734913	0.18448637316561844
MIR4326_AMP	0.2306556617312277		0.0014194744001734913	0.18448637316561844
EEF1A2_AMP	0.2306556617312277		0.0014194744001734913	0.18448637316561844
C20orf195_AMP	0.2306556617312277		0.0014194744001734913	0.18448637316561844
RTEL1_AMP	0.23065566173031968		0.0014194744001734913	0.18448637316561844
RTEL1-TNFRSF6B_AMP	0.23065566173031968		0.0014194744001734913	0.18448637316561844
STMN3_AMP	0.23065566172898372		0.0014194744001734913	0.18448637316561844
LOC100130849_AMP	0.22895514241571355		0.0014194744001734913	0.18448637316561844
SNORA15_AMP	0.22895514239498346		0.0014786191668473868	0.18448637316561844
FKBP9L_AMP	0.22895514239498346		0.0014786191668473868	0.18448637316561844
GBAS_AMP	0.22895514239498346		0.0014786191668473868	0.18448637316561844
CCT6A_AMP	0.22895514239498346		0.0014786191668473868	0.18448637316561844
SEPT14_AMP	0.22895514239498346		0.0014786191668473868	0.18448637316561844
PSPH_AMP	0.22895514239498346		0.0014786191668473868	0.18448637316561844
ZNF713_AMP	0.22895514239498346		0.0014786191668473868	0.18448637316561844
MRPS17_AMP	0.22895514239498346		0.0014786191668473868	0.18448637316561844
SUMF2_AMP	0.22895514239498346		0.0014786191668473868	0.18448637316561844
MET_DEL	0.22895514238433365		0.0014851908075889308	0.18448637316561844
ERGIC2_AMP	0.224598869428092		0.0015443355742628263	0.18448637316561844
DDX11_AMP	0.22263106309598887		0.0015509072150043702	0.18448637316561844
FAM60A_AMP	0.22263106309598887		0.0015509072150043702	0.18448637316561844
FLJ13224_AMP	0.22263106309598887		0.0015509072150043702	0.18448637316561844
IPO8_AMP	0.22263106309598887		0.0015509072150043702	0.18448637316561844
CAPRIN2_AMP	0.22263106309598887		0.0015509072150043702	0.18448637316561844
PARD3B_DEL	0.22228277818155626		0.0015640504964874581	0.18448637316561844
SPAG16_DEL	0.22228277818115816		0.0015640504964874581	0.18448637316561844
FOXP2_DEL	0.22228277817046588		0.0015969087001951776	0.18448637316561844
RABL5_DEL	0.22228277817027733		0.0015969087001951776	0.18448637316561844
MIR5692A1_DEL	0.2222827781609014		0.0016166236224198095	0.18448637316561844
NACAD_MUT	0.22228277813721106		0.0016429101853859852	0.18448637316561844
LOC388692_DEL	0.2222827781315896		0.0016494818261275292	0.18448637316561844
FAM86FP_AMP	0.22180758572069628		0.001675768389093705	0.18448637316561844
COL20A1_AMP	0.22050250759744452		0.001675768389093705	0.18448637316561844
CHRNA4_AMP	0.22050250759744452		0.001675768389093705	0.18448637316561844
KCNQ2_AMP	0.22050250759744452		0.001675768389093705	0.18448637316561844
TNFRSF6B_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
SOX18_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
NPBWR2_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
C20orf201_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
DNAJC5_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
TCEA2_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
FLJ16779_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
RGS19_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
UCKL1_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
MIR647_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
LINC00176_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
PRPF6_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
SAMD10_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
HAR1A_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
UCKL1-AS1_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
MIR124-3_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
YTHDF1_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
MIR941-3_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
MIR941-2_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
MIR941-4_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
MIR941-1_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
MIR1914_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
TPD52L2_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
ZNF512B_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
MYT1_AMP	0.2205025075963099		0.001675768389093705	0.18448637316561844
